225,123602,2017-07-03 01:26:09,201707031012609,2,2,0.72280
226,123603,2017-07-03 01:26:10,201707031012610,0,0,0.78722
0,123680,2017-07-03 01:29:01,201707031012901,0,1,1.24440
1,123680,2017-07-03 01:29:02,201707031012902,2,0,0.53220
2,123680,2017-07-03 01:29:02,201707031012902,2,1,0.53820
3,123680,2017-07-03 01:29:03,201707031012903,2,2,0.46640
4,123680,2017-07-03 01:29:03,201707031012903,2,3,0.48760
5,123680,2017-07-03 01:29:04,201707031012904,2,4,0.49140
6,123680,2017-07-03 01:29:04,201707031012904,2,5,0.53802
7,123680,2017-07-03 01:29:05,201707031012905,2,6,0.48241
8,123680,2017-07-03 01:29:05,201707031012905,2,7,0.47060
9,123680,2017-07-03 01:29:06,201707031012906,2,8,0.45800
10,123680,2017-07-03 01:29:06,201707031012906,2,9,0.43342
11,123680,2017-07-03 01:29:07,201707031012907,2,10,0.54803
12,123680,2017-07-03 01:29:07,201707031012907,2,11,0.45302
13,123680,2017-07-03 01:29:08,201707031012908,2,12,0.45741
14,123680,2017-07-03 01:29:08,201707031012908,2,13,0.45860
15,123680,2017-07-03 01:29:09,201707031012909,2,14,0.48542
16,123680,2017-07-03 01:29:09,201707031012909,2,15,0.55642
17,123680,2017-07-03 01:29:10,201707031012910,2,16,0.47841
18,123681,2017-07-03 01:29:10,201707031012910,0,0,0.44402
19,123681,2017-07-03 01:29:11,201707031012911,2,0,0.44902
20,123681,2017-07-03 01:29:11,201707031012911,2,1,0.45720
21,123681,2017-07-03 01:29:11,201707031012911,2,2,0.45581
22,123681,2017-07-03 01:29:12,201707031012912,2,3,0.44462
23,123681,2017-07-03 01:29:12,201707031012912,2,4,0.45900
24,123681,2017-07-03 01:29:13,201707031012913,2,5,0.59082
25,123681,2017-07-03 01:29:13,201707031012913,2,6,0.47500
26,123681,2017-07-03 01:29:14,201707031012914,2,7,0.47800
27,123681,2017-07-03 01:29:14,201707031012914,2,8,0.45420
28,123681,2017-07-03 01:29:15,201707031012915,2,9,0.42920
29,123681,2017-07-03 01:29:15,201707031012915,2,10,0.45640
30,123681,2017-07-03 01:29:16,201707031012916,2,11,0.50120
31,123681,2017-07-03 01:29:16,201707031012916,2,12,0.44020
32,123681,2017-07-03 01:29:17,201707031012917,2,13,0.50120
33,123681,2017-07-03 01:29:17,201707031012917,2,14,0.53440
34,123681,2017-07-03 01:29:18,201707031012918,2,15,0.47000
35,123670,2017-07-03 01:29:18,201707031012918,1,0,0.45540
36,123670,2017-07-03 01:29:19,201707031012919,2,0,0.48360
37,123670,2017-07-03 01:29:19,201707031012919,2,1,0.44280
38,123670,2017-07-03 01:29:20,201707031012920,2,2,0.43980
39,123670,2017-07-03 01:29:20,201707031012920,2,3,0.51020
40,123670,2017-07-03 01:29:21,201707031012921,2,4,0.61340
41,123670,2017-07-03 01:29:21,201707031012921,2,5,0.52080
42,123670,2017-07-03 01:29:22,201707031012922,2,6,0.51680
43,123670,2017-07-03 01:29:22,201707031012922,2,7,0.42420
44,123670,2017-07-03 01:29:23,201707031012923,2,8,0.42320
45,123670,2017-07-03 01:29:23,201707031012923,2,9,0.46460
46,123670,2017-07-03 01:29:24,201707031012924,2,10,0.46040
47,123670,2017-07-03 01:29:24,201707031012924,2,11,0.45440
48,123670,2017-07-03 01:29:24,201707031012924,2,12,0.43320
49,123670,2017-07-03 01:29:25,201707031012925,2,13,0.45940
50,123670,2017-07-03 01:29:25,201707031012925,2,14,0.42520
51,123670,2017-07-03 01:29:26,201707031012926,2,15,0.48760
52,123662,2017-07-03 01:29:26,201707031012926,1,0,0.44080
53,123662,2017-07-03 01:29:27,201707031012927,2,0,0.47000
54,123662,2017-07-03 01:29:27,201707031012927,2,1,0.43780
55,123662,2017-07-03 01:29:28,201707031012928,2,2,0.42420
56,123662,2017-07-03 01:29:28,201707031012928,2,3,0.47200
57,123662,2017-07-03 01:29:29,201707031012929,2,4,0.51780
58,123662,2017-07-03 01:29:29,201707031012929,2,5,0.47300
59,123662,2017-07-03 01:29:30,201707031012930,2,6,0.43120
60,123662,2017-07-03 01:29:30,201707031012930,2,7,0.45440
61,123662,2017-07-03 01:29:30,201707031012930,2,8,0.47100
62,123662,2017-07-03 01:29:31,201707031012931,2,9,0.47661
63,123662,2017-07-03 01:29:31,201707031012931,2,10,0.47841
64,123662,2017-07-03 01:29:32,201707031012932,2,11,0.50542
65,123662,2017-07-03 01:29:32,201707031012932,2,12,0.45302
66,123662,2017-07-03 01:29:33,201707031012933,2,13,0.45202
67,123662,2017-07-03 01:29:33,201707031012933,2,14,0.60103
68,123662,2017-07-03 01:29:34,201707031012934,2,15,0.47200
69,123672,2017-07-03 01:29:34,201707031012934,0,0,0.45821
70,123672,2017-07-03 01:29:35,201707031012935,2,0,0.47002
71,123672,2017-07-03 01:29:35,201707031012935,2,1,0.46802
72,123672,2017-07-03 01:29:36,201707031012936,2,2,0.48202
73,123672,2017-07-03 01:29:36,201707031012936,2,3,0.42502
74,123672,2017-07-03 01:29:37,201707031012937,2,4,0.44602
75,123672,2017-07-03 01:29:37,201707031012937,2,5,0.48602
76,123672,2017-07-03 01:29:38,201707031012938,2,6,0.47002
77,123672,2017-07-03 01:29:38,201707031012938,2,7,0.48002
78,123672,2017-07-03 01:29:39,201707031012939,2,8,0.47402
79,123672,2017-07-03 01:29:39,201707031012939,2,9,0.45102
80,123672,2017-07-03 01:29:39,201707031012939,2,10,0.46102
81,123672,2017-07-03 01:29:40,201707031012940,2,11,0.46402
82,123672,2017-07-03 01:29:40,201707031012940,2,12,0.48202
83,123672,2017-07-03 01:29:41,201707031012941,2,13,0.49902
84,123672,2017-07-03 01:29:41,201707031012941,2,14,0.47202
85,123664,2017-07-03 01:29:42,201707031012942,1,0,0.50602
86,123664,2017-07-03 01:29:42,201707031012942,2,0,0.46102
87,123664,2017-07-03 01:29:43,201707031012943,2,1,0.51602
88,123664,2017-07-03 01:29:43,201707031012943,2,2,0.48702
89,123664,2017-07-03 01:29:44,201707031012944,2,3,0.52703
90,123664,2017-07-03 01:29:44,201707031012944,2,4,0.46502
91,123664,2017-07-03 01:29:45,201707031012945,2,5,0.45902
92,123664,2017-07-03 01:29:45,201707031012945,2,6,0.46502
93,123664,2017-07-03 01:29:46,201707031012946,2,7,0.49402
94,123664,2017-07-03 01:29:46,201707031012946,2,8,0.48402
95,123664,2017-07-03 01:29:47,201707031012947,2,9,0.51002
96,123664,2017-07-03 01:29:47,201707031012947,2,10,0.45302
97,123664,2017-07-03 01:29:48,201707031012948,2,11,0.42202
98,123664,2017-07-03 01:29:48,201707031012948,2,12,0.50902
99,123664,2017-07-03 01:29:49,201707031012949,2,13,0.47202
100,123664,2017-07-03 01:29:49,201707031012949,2,14,0.68203
101,123664,2017-07-03 01:29:50,201707031012950,2,15,0.52202
102,123663,2017-07-03 01:29:50,201707031012950,1,0,0.49102
103,123663,2017-07-03 01:29:51,201707031012951,2,0,0.44702
104,123663,2017-07-03 01:29:51,201707031012951,2,1,0.43402
105,123663,2017-07-03 01:29:52,201707031012952,2,2,0.44202
106,123663,2017-07-03 01:29:52,201707031012952,2,3,0.47502
107,123663,2017-07-03 01:29:53,201707031012953,2,4,0.48502
108,123663,2017-07-03 01:29:53,201707031012953,2,5,0.45102
109,123663,2017-07-03 01:29:54,201707031012954,2,6,0.42202
110,123663,2017-07-03 01:29:54,201707031012954,2,7,0.45502
111,123663,2017-07-03 01:29:54,201707031012954,2,8,0.46902
